"BillType","BillNumber","SubjectKey","ModDate"
"S",727,"AGRICULTURE",12/14/2023 0:00:00
"S",727,"ENVIRONMENT",12/14/2023 0:00:00
"S",728,"HOMELAND SEC",12/14/2023 0:00:00
"S",728,"LOC GOVT",12/14/2023 0:00:00
"S",728,"SCI AND TECH",12/14/2023 0:00:00
"S",728,"STATE GOVT",12/14/2023 0:00:00
"S",729,"DRUG ABUSE",12/14/2023 0:00:00
"S",730,"BUS TAXES",12/14/2023 0:00:00
"S",731,"PUB SAFETY",12/14/2023 0:00:00
"S",732,"COMMUNICATIO",12/14/2023 0:00:00
"S",732,"ECONOMIC DEV",12/14/2023 0:00:00
"S",733,"PENSIONS",12/14/2023 0:00:00
"S",733,"STATE BUDGT",12/14/2023 0:00:00
"S",734,"DISEASE",12/14/2023 0:00:00
"S",734,"HEALTH INSUR",12/14/2023 0:00:00
"S",734,"PUB EMP BENE",12/14/2023 0:00:00
"S",734,"WOMEN",12/14/2023 0:00:00
"S",735,"SCH BOARDS",12/14/2023 0:00:00
"S",736,"CRIM PROCED",12/14/2023 0:00:00
"S",736,"CRIMES",12/14/2023 0:00:00
"S",736,"SCI AND TECH",12/14/2023 0:00:00
"S",737,"MV OFFENSES",12/14/2023 0:00:00
"S",738,"MOTOR VEHICL",12/14/2023 0:00:00
"S",739,"COMMEMORATIO",12/14/2023 0:00:00
"S",739,"EMERG MGMT",12/14/2023 0:00:00
"S",739,"FIREFIGHTERS",12/14/2023 0:00:00
"S",739,"POLICE",12/14/2023 0:00:00
"S",740,"AGRICULTURE",1/17/2024 0:00:00
"S",741,"PROPERTY",12/15/2023 0:00:00
"S",742,"FREIGHT RAIL",12/15/2023 0:00:00
"S",742,"HIGHWAYS",12/15/2023 0:00:00
"S",743,"DEVEL DISAB",12/15/2023 0:00:00
"S",743,"HEALTH PROF",12/15/2023 0:00:00
"S",744,"INTERNET",3/5/2024 0:00:00
"S",745,"HIGHWAYS",12/15/2023 0:00:00
"S",745,"PUB SAFETY",12/15/2023 0:00:00
"S",746,"EDUC FINANCE",12/15/2023 0:00:00
"S",746,"HIGHER ED",12/15/2023 0:00:00
"S",747,"CAMP FINANCE",12/15/2023 0:00:00
"S",748,"CIVIL SVC",12/15/2023 0:00:00
"S",748,"HIGHER ED",12/15/2023 0:00:00
"S",748,"POLICE",12/15/2023 0:00:00
"S",749,"COURT ADMIN",12/15/2023 0:00:00
"S",749,"MUNICIPALITI",12/15/2023 0:00:00
"S",750,"COUNTIES",12/15/2023 0:00:00
"S",750,"MUNICIPALITI",12/15/2023 0:00:00
"S",750,"POLICE",12/15/2023 0:00:00
"S",751,"INCOME TAX",12/15/2023 0:00:00
"S",752,"ENERGY",12/15/2023 0:00:00
"S",752,"SALES TAX",12/15/2023 0:00:00
"S",753,"EMER SVCS",12/15/2023 0:00:00
"S",754,"POLICE",12/15/2023 0:00:00
"S",754,"WAGES",12/15/2023 0:00:00
"S",755,"CORRECTIONS",12/15/2023 0:00:00
"S",756,"EMER SVCS",12/15/2023 0:00:00
"S",756,"PUB SAFETY",12/15/2023 0:00:00
"S",757,"CORRECTIONS",12/15/2023 0:00:00
"S",757,"PROBATION",12/15/2023 0:00:00
"S",757,"STATE DEPTS",12/15/2023 0:00:00
"S",758,"DISEASE",12/15/2023 0:00:00
"S",758,"HUMAN SVCS",12/15/2023 0:00:00
"S",759,"HIGHWAYS",12/15/2023 0:00:00
"S",760,"PUBLIC UTIL",12/15/2023 0:00:00
"S",761,"MEDICAID",12/15/2023 0:00:00
"S",762,"DISCLOSURE",12/15/2023 0:00:00
"S",762,"HOUSING",12/15/2023 0:00:00
"S",763,"CRIM PROCED",12/15/2023 0:00:00
"S",763,"CRIMES",12/15/2023 0:00:00
"S",763,"SEX OFFEND",12/15/2023 0:00:00
"S",764,"PROFESSIONS",12/15/2023 0:00:00
"S",765,"ANIMAL LIC",12/15/2023 0:00:00
"S",765,"ANIMALS",12/15/2023 0:00:00
"S",766,"BONDS",12/15/2023 0:00:00
"S",766,"DISASTERS",12/15/2023 0:00:00
"S",766,"EDUC FINANCE",12/15/2023 0:00:00
"S",767,"BANKING",12/15/2023 0:00:00
"S",768,"POLICE",12/15/2023 0:00:00
"S",768,"PUB SAFETY",12/15/2023 0:00:00
"S",769,"ENERGY",12/15/2023 0:00:00
"S",769,"MOTOR VEHICL",12/15/2023 0:00:00
"S",770,"CRIM PROCED",12/15/2023 0:00:00
"S",770,"CRIMES",12/15/2023 0:00:00
"S",770,"MOTOR VEHICL",12/15/2023 0:00:00
"S",771,"ENERGY",12/15/2023 0:00:00
"S",771,"TRANSPORT",12/15/2023 0:00:00
"S",772,"POLICE",12/15/2023 0:00:00
"S",772,"WEAPONS",12/15/2023 0:00:00
"S",773,"EDUCATION",12/15/2023 0:00:00
"S",774,"CONSUMER AFF",12/15/2023 0:00:00
"S",775,"POLICE",12/15/2023 0:00:00
"S",776,"HEALTH INSUR",12/15/2023 0:00:00
"S",777,"COMMISSIONS",12/15/2023 0:00:00
"S",777,"HEALTH",12/15/2023 0:00:00
"S",778,"FISH",12/15/2023 0:00:00
"S",778,"PUB SAFETY",12/15/2023 0:00:00
"S",779,"HEALTH INSUR",12/15/2023 0:00:00
"S",779,"HUMAN SVCS",12/15/2023 0:00:00
"S",779,"IMMIGRATION",12/15/2023 0:00:00
"S",780,"HEALTH",12/15/2023 0:00:00
"S",780,"HIGHER ED",12/15/2023 0:00:00
"S",781,"HEALTH PROF",12/15/2023 0:00:00
"S",781,"MV REGULATIO",12/15/2023 0:00:00
"S",782,"HIGHWAYS",12/15/2023 0:00:00
"S",783,"SOLID WASTE",12/15/2023 0:00:00
"S",784,"ALCOHOLIC BE",12/15/2023 0:00:00
"S",784,"BUS TAXES",12/15/2023 0:00:00
"S",784,"INCOME TAX",12/15/2023 0:00:00
"S",785,"HIGHWAYS",12/15/2023 0:00:00
"S",786,"WORKERS COMP",12/15/2023 0:00:00
"S",787,"SCH TRANS",12/15/2023 0:00:00
"S",788,"EMERG MGMT",12/15/2023 0:00:00
"S",788,"UNEMPL COMP",12/15/2023 0:00:00
"S",789,"AFFORD HOUS",12/15/2023 0:00:00
"S",789,"VETERANS",12/15/2023 0:00:00
"S",790,"HOUSING",12/15/2023 0:00:00
"S",791,"ALCOHOLIC BE",12/15/2023 0:00:00
"S",792,"INCOME TAX",12/15/2023 0:00:00
"S",793,"EDUCATION",12/15/2023 0:00:00
"S",793,"PUB SAFETY",12/15/2023 0:00:00
"S",794,"WORKERS COMP",12/15/2023 0:00:00
"S",795,"MARRIAGE",12/15/2023 0:00:00
"S",796,"HEALTH INSUR",12/15/2023 0:00:00
"S",796,"PHARMACEUTIC",12/15/2023 0:00:00
"S",797,"HEALTH PROF",12/15/2023 0:00:00
"S",797,"MENTAL HEALT",12/15/2023 0:00:00
"S",798,"VETERANS",12/15/2023 0:00:00
"S",799,"BUS TAXES",12/15/2023 0:00:00
"S",799,"CORPORATIONS",12/15/2023 0:00:00
"S",800,"PENSIONS POL",12/15/2023 0:00:00
"S",800,"POLICE",12/15/2023 0:00:00
"S",801,"BEACHES",12/15/2023 0:00:00
"S",801,"OPEN SPACE",12/15/2023 0:00:00
"S",801,"VETERANS",12/15/2023 0:00:00
"S",802,"EMER SVCS",12/15/2023 0:00:00
"S",802,"OPEN SPACE",12/15/2023 0:00:00
"S",802,"POLICE",12/15/2023 0:00:00
"S",802,"VETERANS",12/15/2023 0:00:00
"S",803,"POLICE",12/15/2023 0:00:00
"S",803,"WEAPONS",12/15/2023 0:00:00
"S",804,"DISABLED",12/15/2023 0:00:00
"S",804,"TAXATION",12/15/2023 0:00:00
"S",805,"COUNTIES",12/15/2023 0:00:00
"S",805,"PUB EMP BENE",12/15/2023 0:00:00
"S",806,"PENSIONS POL",12/15/2023 0:00:00
"S",806,"PENSIONS PUB",12/15/2023 0:00:00
"S",806,"PENSIONS TEA",12/15/2023 0:00:00
"S",806,"VETERANS",12/15/2023 0:00:00
"S",807,"WILLS",12/15/2023 0:00:00
"S",808,"STATE DEPTS",12/15/2023 0:00:00
"S",809,"BUS TAXES",12/15/2023 0:00:00
"S",809,"EDUC FINANCE",12/15/2023 0:00:00
"S",809,"HIGHER ED",12/15/2023 0:00:00
"S",810,"HEALTH INSUR",12/15/2023 0:00:00
"S",811,"PUBLIC UTIL",12/15/2023 0:00:00
"S",811,"SR CITIZENS",12/15/2023 0:00:00
"S",812,"HEALTH",12/15/2023 0:00:00
"S",812,"SALES TAX",12/15/2023 0:00:00
"S",813,"DISEASE",12/15/2023 0:00:00
"S",813,"HEALTH PROF",12/15/2023 0:00:00
"S",813,"MENTAL HEALT",12/15/2023 0:00:00
"S",814,"DISEASE",12/15/2023 0:00:00
"S",815,"ANIMALS",12/15/2023 0:00:00
"S",815,"DISEASE",12/15/2023 0:00:00
"S",815,"HEALTH PROF",12/15/2023 0:00:00
"S",815,"MENTAL HEALT",12/15/2023 0:00:00
"S",816,"DISABLED",12/15/2023 0:00:00
"S",816,"TRANSPORT",12/15/2023 0:00:00
"S",817,"ALCO TAXES",12/15/2023 0:00:00
"S",817,"COMMISSIONS",12/15/2023 0:00:00
"S",817,"DISEASE",12/15/2023 0:00:00
"S",817,"SMOKING",12/15/2023 0:00:00
"S",818,"CIVIL ACTION",12/15/2023 0:00:00
"S",818,"HEALTH PROF",12/15/2023 0:00:00
"S",819,"DISEASE",12/15/2023 0:00:00
"S",819,"HUMAN SVCS",12/15/2023 0:00:00
"S",820,"HOUSING",12/15/2023 0:00:00
"S",820,"INCOME TAX",12/15/2023 0:00:00
"S",821,"AFFORD HOUS",12/15/2023 0:00:00
"S",821,"MUNICIPALITI",12/15/2023 0:00:00
"S",822,"DISABLED",12/15/2023 0:00:00
"S",823,"HEALTH FAC",12/15/2023 0:00:00
"S",824,"ANIMALS",12/15/2023 0:00:00
"S",825,"DISABLED",12/15/2023 0:00:00
"S",825,"HUMAN SVCS",12/15/2023 0:00:00
"S",825,"MV REGULATIO",12/15/2023 0:00:00
"S",826,"MV REGULATIO",12/15/2023 0:00:00
"S",827,"DEVEL DISAB",12/15/2023 0:00:00
"S",827,"DISABLED",12/15/2023 0:00:00
"S",827,"MV REGULATIO",12/15/2023 0:00:00
"S",828,"MV REGULATIO",12/15/2023 0:00:00
"S",829,"INCOME TAX",12/15/2023 0:00:00
"S",829,"PROPERTY TAX",12/15/2023 0:00:00
"S",830,"MV REGULATIO",12/15/2023 0:00:00
"S",831,"PROFESSIONS",12/15/2023 0:00:00
"S",832,"CRIM PROCED",12/15/2023 0:00:00
"S",832,"CRIMES",12/15/2023 0:00:00
"S",833,"CRIM PROCED",12/15/2023 0:00:00
"S",833,"CRIMES",12/15/2023 0:00:00
"S",834,"CRIM PROCED",12/15/2023 0:00:00
"S",834,"CRIMES",12/15/2023 0:00:00
"S",835,"ENERGY",12/15/2023 0:00:00
"S",835,"LOCAL OFFICE",12/15/2023 0:00:00
"S",835,"PUBLIC UTIL",12/15/2023 0:00:00
"S",835,"TRAFFIC SAFE",12/15/2023 0:00:00
"S",836,"MUNICIPALITI",12/15/2023 0:00:00
"S",836,"PROPERTY TAX",12/15/2023 0:00:00
"S",837,"CONSUMER AFF",12/15/2023 0:00:00
"S",837,"TELEPHONE",12/15/2023 0:00:00
"S",838,"CRIME VICTIM",12/15/2023 0:00:00
"S",838,"SEX OFFEND",12/15/2023 0:00:00
"S",838,"VETERANS",12/15/2023 0:00:00
"S",839,"HEALTH FAC",12/15/2023 0:00:00
"S",839,"HEALTH PROF",12/15/2023 0:00:00
"S",840,"INCOME TAX",12/15/2023 0:00:00
"S",840,"MARRIAGE",12/15/2023 0:00:00
"S",841,"BUS TAXES",12/15/2023 0:00:00
"S",841,"SALES TAX",12/15/2023 0:00:00
"S",842,"PUB EMPLOYEE",12/15/2023 0:00:00
"S",842,"STATE OFFICE",12/15/2023 0:00:00
"S",842,"VETERANS",12/15/2023 0:00:00
"S",843,"HEALTH",12/15/2023 0:00:00
"S",843,"MENTAL HEALT",12/15/2023 0:00:00
"S",843,"VETERANS",12/15/2023 0:00:00
"S",844,"CRIM PROCED",12/15/2023 0:00:00
"S",844,"CRIMES",12/15/2023 0:00:00
"S",844,"EMER SVCS",12/15/2023 0:00:00
"S",845,"HEALTH INSUR",12/15/2023 0:00:00
"S",845,"HUMAN SVCS",12/15/2023 0:00:00
"S",846,"MV REGULATIO",12/15/2023 0:00:00
"S",847,"ELECTIONS",12/15/2023 0:00:00
"S",848,"LOC GOVT",12/15/2023 0:00:00
"S",848,"LOCAL OFFICE",12/15/2023 0:00:00
"S",848,"PENSIONS PUB",12/15/2023 0:00:00
"S",849,"ANIMAL CRUEL",12/15/2023 0:00:00
"S",850,"EMERG MGMT",12/15/2023 0:00:00
"S",850,"TRAFFIC SAFE",12/15/2023 0:00:00
"S",851,"MINORITY",12/15/2023 0:00:00
"S",851,"POLICE",12/15/2023 0:00:00
"S",851,"SCH FACILITI",12/15/2023 0:00:00
"S",852,"TAXATION",12/15/2023 0:00:00
"S",852,"WAGES",12/15/2023 0:00:00
"S",853,"ED HEALTH",12/15/2023 0:00:00
"S",853,"MENTAL HEALT",12/15/2023 0:00:00
"S",854,"ANIMAL LIC",12/15/2023 0:00:00
"S",854,"ANIMALS",12/15/2023 0:00:00
"S",854,"VETERANS",12/15/2023 0:00:00
"S",855,"ELECTIONS",12/15/2023 0:00:00
"S",855,"POLICE",12/15/2023 0:00:00
"S",856,"INCOME TAX",12/15/2023 0:00:00
"S",857,"LAND USE",12/15/2023 0:00:00
"S",858,"SALES TAX",12/15/2023 0:00:00
"S",859,"AFFORD HOUS",12/15/2023 0:00:00
"S",859,"MUNICIPALITI",12/15/2023 0:00:00
"S",860,"ANIMALS",12/15/2023 0:00:00
"S",860,"EMER SVCS",12/15/2023 0:00:00
"S",860,"POLICE",12/15/2023 0:00:00
"S",861,"CHARITIES",12/15/2023 0:00:00
"S",861,"FIREFIGHTERS",12/15/2023 0:00:00
"S",862,"HIGHWAYS",12/15/2023 0:00:00
"S",862,"TRANS PLAN",12/15/2023 0:00:00
"S",863,"CHARITIES",12/15/2023 0:00:00
"S",863,"EMER SVCS",12/15/2023 0:00:00
"S",864,"AFFORD HOUS",12/15/2023 0:00:00
"S",864,"FIREFIGHTERS",12/15/2023 0:00:00
"S",864,"MUNICIPALITI",12/15/2023 0:00:00
"S",864,"POLICE",12/15/2023 0:00:00
"S",865,"MV REGULATIO",12/15/2023 0:00:00
"S",866,"CORPORATIONS",12/15/2023 0:00:00
"S",866,"STATE GOVT",12/15/2023 0:00:00
"S",867,"ECONOMIC DEV",12/15/2023 0:00:00
"S",867,"VETERANS",12/15/2023 0:00:00
"S",868,"INCOME TAX",12/15/2023 0:00:00
"S",868,"VETERANS",12/15/2023 0:00:00
"S",869,"SALES TAX",12/15/2023 0:00:00
"S",870,"DISABLED",12/15/2023 0:00:00
"S",870,"EDUC FINANCE",12/15/2023 0:00:00
"S",870,"HIGHER ED",12/15/2023 0:00:00
"S",870,"VETERANS",12/15/2023 0:00:00
"S",871,"PENSIONS POL",12/15/2023 0:00:00
"S",871,"PUB EMP BENE",12/15/2023 0:00:00
"S",872,"INCOME TAX",12/15/2023 0:00:00
"S",872,"VETERANS",12/15/2023 0:00:00
"S",873,"CORPORATIONS",12/15/2023 0:00:00
"S",873,"VETERANS",12/15/2023 0:00:00
"S",874,"TAXATION",12/15/2023 0:00:00
"S",874,"WILLS",12/15/2023 0:00:00
"S",875,"INCOME TAX",12/15/2023 0:00:00
"S",875,"VETERANS",12/15/2023 0:00:00
"S",876,"ENVIRONMENT",12/15/2023 0:00:00
"S",876,"FLOOD",12/15/2023 0:00:00
"S",876,"SUPPL APPROP",12/15/2023 0:00:00
"S",877,"ENERGY",12/15/2023 0:00:00
"S",877,"PUBLIC UTIL",12/15/2023 0:00:00
"S",878,"GAMBLING",12/15/2023 0:00:00
"S",879,"DOMESTIC VIO",12/15/2023 0:00:00
"S",880,"AFFORD HOUS",12/15/2023 0:00:00
"S",881,"AFFORD HOUS",12/15/2023 0:00:00
"S",881,"HOUSING FIN",12/15/2023 0:00:00
"S",882,"FIREFIGHTERS",12/15/2023 0:00:00
"S",882,"MOTOR VEHICL",12/15/2023 0:00:00
"S",883,"HEALTH",12/15/2023 0:00:00
"S",883,"PUBLIC TRANS",12/15/2023 0:00:00
"S",884,"CIVIL SVC",12/15/2023 0:00:00
"S",884,"FIREFIGHTERS",12/15/2023 0:00:00
"S",884,"POLICE",12/15/2023 0:00:00
"S",884,"VETERANS",12/15/2023 0:00:00
"S",885,"CRIME VICTIM",12/15/2023 0:00:00
"S",885,"DOMESTIC VIO",12/15/2023 0:00:00
"S",886,"CHILD SUPPOR",12/15/2023 0:00:00
"S",886,"JUDICIARY",12/15/2023 0:00:00
"S",887,"CHILDREN",12/15/2023 0:00:00
"S",887,"HUMAN SVCS",12/15/2023 0:00:00
"S",888,"HEALTH INSUR",12/15/2023 0:00:00
"S",888,"HUMAN SVCS",12/15/2023 0:00:00
"S",889,"PUB ASSIST",12/18/2023 0:00:00
"S",889,"VETERANS",12/18/2023 0:00:00
"S",890,"DEVEL DISAB",12/18/2023 0:00:00
"S",890,"SCI AND TECH",12/18/2023 0:00:00
"S",891,"DOMESTIC VIO",12/18/2023 0:00:00
"S",891,"JUDICIARY",12/18/2023 0:00:00
"S",891,"SEX OFFEND",12/18/2023 0:00:00
"S",892,"CRIM PROCED",12/18/2023 0:00:00
"S",892,"CRIMES",12/18/2023 0:00:00
"S",892,"PAROLE",12/18/2023 0:00:00
"S",893,"AFFORD HOUS",12/18/2023 0:00:00
"S",893,"COMMISSIONS",12/18/2023 0:00:00
"S  ",894,"DEVEL DISAB",12/18/2023 0:00:00
"S  ",894,"DISABLED",12/18/2023 0:00:00
"S  ",894,"SCH TRANS",12/18/2023 0:00:00
"S",895,"STATE DEPTS",12/18/2023 0:00:00
"S",895,"STATE GOVT",12/18/2023 0:00:00
"S",896,"HIGHER ED",4/15/2024 0:00:00
"S",896,"MENTAL HEALT",4/15/2024 0:00:00
"S",897,"DISEASE",12/18/2023 0:00:00
"S",897,"HEALTH PROF",12/18/2023 0:00:00
"S",897,"HIGHER ED",12/18/2023 0:00:00
"S",897,"MENTAL HEALT",12/18/2023 0:00:00
"S",898,"ELECTIONS",12/18/2023 0:00:00
"S",899,"ELECTIONS",12/18/2023 0:00:00
"S",900,"ELECTIONS",12/18/2023 0:00:00
"S",900,"UNEMPL COMP",12/18/2023 0:00:00
"S",901,"COMMISSIONS",12/18/2023 0:00:00
"S",901,"ELECTIONS",12/18/2023 0:00:00
"S",901,"INTERNET",12/18/2023 0:00:00
"S",902,"STATE OFFICE",12/18/2023 0:00:00
"S",902,"VETERANS",12/18/2023 0:00:00
"S",903,"ELECTIONS",12/18/2023 0:00:00
"S",904,"COMMISSIONS",12/18/2023 0:00:00
"S",904,"DEVEL DISAB",12/18/2023 0:00:00
"S",904,"DISABLED",12/18/2023 0:00:00
"S",905,"DEVEL DISAB",12/18/2023 0:00:00
"S",905,"DISABLED",12/18/2023 0:00:00
"S",906,"DEVEL DISAB",12/18/2023 0:00:00
"S",906,"DISABLED",12/18/2023 0:00:00
"S",906,"MV REGULATIO",12/18/2023 0:00:00
"S",907,"CORPORATIONS",12/18/2023 0:00:00
"S",907,"DISABLED",12/18/2023 0:00:00
"S",907,"ST CONTRACTS",12/18/2023 0:00:00
"S",908,"ED HEALTH",12/18/2023 0:00:00
"S",908,"EDUCATION",12/18/2023 0:00:00
"S",909,"CIVIL SVC",12/18/2023 0:00:00
"S",909,"DISABLED",12/18/2023 0:00:00
"S",910,"EMER SVCS",12/18/2023 0:00:00
"S",911,"PAROLE",12/18/2023 0:00:00
"S",911,"POLICE",12/18/2023 0:00:00
"S",912,"HUMAN SVCS",12/18/2023 0:00:00
"S",912,"WOMEN",12/18/2023 0:00:00
"S",913,"DEVEL DISAB",12/18/2023 0:00:00
"S",913,"DISABLED",12/18/2023 0:00:00
"S",913,"HEALTH FAC",12/18/2023 0:00:00
"S",914,"DEVEL DISAB",12/18/2023 0:00:00
"S",914,"DISABLED",12/18/2023 0:00:00
"S",914,"HEALTH INSUR",12/18/2023 0:00:00
"S",915,"DEVEL DISAB",12/18/2023 0:00:00
"S",915,"HEALTH FAC",12/18/2023 0:00:00
"S",916,"DEVEL DISAB",12/18/2023 0:00:00
"S",916,"LABOR",12/18/2023 0:00:00
"S",917,"MV REGULATIO",12/18/2023 0:00:00
"S",918,"ALCOHOLIC BE",12/18/2023 0:00:00
"S",919,"DISABLED",12/18/2023 0:00:00
"S",919,"PUBLIC TRANS",12/18/2023 0:00:00
"S",920,"HEALTH PROF",12/18/2023 0:00:00
"S",920,"MEDICAID",12/18/2023 0:00:00
"S",921,"COURT ADMIN",12/18/2023 0:00:00
"S",921,"MV OFFENSES",12/18/2023 0:00:00
"S",922,"PROSECUTORS",12/18/2023 0:00:00
"S",923,"PROSECUTORS",12/18/2023 0:00:00
"S",924,"DEVEL DISAB",12/18/2023 0:00:00
"S",924,"DISABLED",12/18/2023 0:00:00
"S",924,"EDUC FINANCE",12/18/2023 0:00:00
"S",925,"DISABLED",12/18/2023 0:00:00
"S",925,"HIGHER ED",12/18/2023 0:00:00
"S",925,"POLICE",12/18/2023 0:00:00
"S",926,"DISEASE",12/18/2023 0:00:00
"S",926,"HEALTH INSUR",12/18/2023 0:00:00
"S",927,"EMER SVCS",12/18/2023 0:00:00
"S",927,"FIREFIGHTERS",12/18/2023 0:00:00
"S",927,"INCOME TAX",12/18/2023 0:00:00
"S",928,"EDUC FINANCE",12/18/2023 0:00:00
"S",928,"HIGHER ED",12/18/2023 0:00:00
"S",928,"VETERANS",12/18/2023 0:00:00
"S",929,"EDUC FINANCE",12/18/2023 0:00:00
"S",929,"HIGHER ED",12/18/2023 0:00:00
"S",929,"PUB EMPLOYEE",12/18/2023 0:00:00
"S",930,"EDUC FINANCE",12/18/2023 0:00:00
"S",931,"CIVIL RIGHTS",12/18/2023 0:00:00
"S",931,"VETERANS",12/18/2023 0:00:00
"S",932,"MENTAL HEALT",12/18/2023 0:00:00
"S",933,"DEVEL DISAB",12/18/2023 0:00:00
"S",933,"PUBLIC TRANS",12/18/2023 0:00:00
"S",933,"TRANSPORT",12/18/2023 0:00:00
"S",934,"HIGHWAYS",12/18/2023 0:00:00
"S",934,"TRANSPORT",12/18/2023 0:00:00
"S",935,"COMMUNICATIO",12/18/2023 0:00:00
"S",935,"TRANSPORT",12/18/2023 0:00:00
"S",936,"HIGHER ED",12/18/2023 0:00:00
"S",936,"MENTAL HEALT",12/18/2023 0:00:00
"S",937,"UNEMPL COMP",12/18/2023 0:00:00
"S",938,"MENTAL HEALT",12/18/2023 0:00:00
"S",938,"VETERANS",12/18/2023 0:00:00
"S",939,"ELECTIONS",12/18/2023 0:00:00
"S",940,"EDUCATION",12/18/2023 0:00:00
"S",941,"MV REGULATIO",12/18/2023 0:00:00
"S",942,"DRUG ABUSE",12/18/2023 0:00:00
"S",942,"MOTOR VEHICL",12/18/2023 0:00:00
"S",943,"COUNTIES",12/18/2023 0:00:00
"S",943,"ELECTIONS",12/18/2023 0:00:00
"S",943,"LOCAL OFFICE",12/18/2023 0:00:00
"S",944,"ELECTIONS",12/18/2023 0:00:00
"S",945,"ED HEALTH",12/18/2023 0:00:00
"S",945,"EDUCATION",12/18/2023 0:00:00
"S",945,"MENTAL HEALT",12/18/2023 0:00:00
"S",946,"MV REGULATIO",12/18/2023 0:00:00
"S",946,"NJ HISTORY",12/18/2023 0:00:00
"S",947,"CRIM PROCED",12/18/2023 0:00:00
"S",947,"CRIMES",12/18/2023 0:00:00
"S",947,"MV OFFENSES",12/18/2023 0:00:00
"S",948,"CRIM PROCED",12/18/2023 0:00:00
"S",948,"CRIMES",12/18/2023 0:00:00
"S",948,"MV OFFENSES",12/18/2023 0:00:00
"S",949,"VETERANS",12/18/2023 0:00:00
"S",950,"CRIM PROCED",12/18/2023 0:00:00
"S",950,"CRIMES",12/18/2023 0:00:00
"S",950,"MOTOR VEHICL",12/18/2023 0:00:00
"S",951,"HEALTH",12/18/2023 0:00:00
"S",952,"HEALTH INSUR",12/18/2023 0:00:00
"S",952,"MENTAL HEALT",12/18/2023 0:00:00
"S",953,"INCOME TAX",12/18/2023 0:00:00
"S",953,"TEACHERS",12/18/2023 0:00:00
"S",954,"ELECTIONS",12/18/2023 0:00:00
"S",954,"SCH BOARDS",12/18/2023 0:00:00
"S",955,"MENTAL HEALT",12/18/2023 0:00:00
"S",955,"VETERANS",12/18/2023 0:00:00
"S",956,"AUTH - STATE",12/18/2023 0:00:00
"S",956,"ELECTIONS",12/18/2023 0:00:00
"S",957,"EDUCATION",12/18/2023 0:00:00
"S",958,"ELECTIONS",12/18/2023 0:00:00
"S",958,"STATE GOVT",12/18/2023 0:00:00
"S",958,"TAXATION",12/18/2023 0:00:00
"S",959,"COMMISSIONS",12/18/2023 0:00:00
"S",959,"PUB SAFETY",12/18/2023 0:00:00
"S",960,"SCH TRANS",12/18/2023 0:00:00
"S",961,"PENSIONS PUB",12/18/2023 0:00:00
"S",962,"DISEASE",12/18/2023 0:00:00
"S",962,"EDUCATION",12/18/2023 0:00:00
"S",963,"INTERNET",12/18/2023 0:00:00
"S",963,"TRANSPORT",12/18/2023 0:00:00
"S",964,"ENVIRONMENT",12/18/2023 0:00:00
"S",964,"SOLID WASTE",12/18/2023 0:00:00
"S",965,"DISABLED",12/18/2023 0:00:00
"S",965,"TRANSPORT",12/18/2023 0:00:00
"S",966,"DOMESTIC VIO",12/18/2023 0:00:00
"S",967,"LABOR",12/18/2023 0:00:00
"S",968,"CONSUMER AFF",12/18/2023 0:00:00
"S",968,"SCI AND TECH",12/18/2023 0:00:00
"S",969,"EMER SVCS",12/18/2023 0:00:00
"S",969,"VETERANS",12/18/2023 0:00:00
"S",970,"DISABLED",12/18/2023 0:00:00
"S",970,"MV REGULATIO",12/18/2023 0:00:00
"S",970,"VETERANS",12/18/2023 0:00:00
"S",971,"MOTOR VEHICL",12/18/2023 0:00:00
"S",972,"CHARITIES",12/18/2023 0:00:00
"S",973,"EDUCATION",12/18/2023 0:00:00
"S",973,"SPORTS",12/18/2023 0:00:00
"S",974,"ED HEALTH",12/18/2023 0:00:00
"S",974,"HIGHER ED",12/18/2023 0:00:00
"S",974,"MENTAL HEALT",12/18/2023 0:00:00
"S",975,"MARIJUANA",12/18/2023 0:00:00
"S",975,"MOTOR VEHICL",12/18/2023 0:00:00
"S",975,"POLICE",12/18/2023 0:00:00
"S",976,"CRIM PROCED",12/18/2023 0:00:00
"S",976,"CRIMES",12/18/2023 0:00:00
"S",976,"SCI AND TECH",12/18/2023 0:00:00
"S",977,"CHILDREN",12/18/2023 0:00:00
"S",977,"HUMAN SVCS",12/18/2023 0:00:00
"S",978,"CIVIL SVC",12/18/2023 0:00:00
"S",978,"HIGHER ED",12/18/2023 0:00:00
"S",978,"STATE GOVT",12/18/2023 0:00:00
"S",979,"ELECTIONS",12/18/2023 0:00:00
"S",979,"LEGISLATURE",12/18/2023 0:00:00
"S",980,"HEALTH FAC",12/18/2023 0:00:00
"S",980,"SR CITIZENS",12/18/2023 0:00:00
"S",981,"FARMLAND",12/18/2023 0:00:00
"S",982,"HEALTH INSUR",12/18/2023 0:00:00
"S",983,"FIREFIGHTERS",12/21/2023 0:00:00
"S",984,"MUNICIPALITI",12/21/2023 0:00:00
"S",984,"SCH BOARDS",12/21/2023 0:00:00
"S",984,"WATER SUPPLY",12/21/2023 0:00:00
"S",985,"CONSERVATION",12/21/2023 0:00:00
"S",985,"CONSUMER AFF",12/21/2023 0:00:00
"S",985,"ECONOMIC DEV",12/21/2023 0:00:00
