"CommHouse","Date","Time","Type","Location","Comments","RevDate","Status","ModDate"
"S","3/14/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",12/19/2023 11:14:00
"S","3/17/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",12/23/2024 11:22:00
"S","3/18/2024","11:00 AM","Session","Senate Chambers","Voting Session:",,"Scheduled",3/14/2024 15:35:00
"S","3/24/2025","01:00 PM","Session","Senate Chambers","Voting Session:",,"Scheduled",3/20/2025 14:18:00
"S","3/3/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",12/23/2024 11:22:00
"S","3/4/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM:  Group (3) Committees scheduled to meet",,"Scheduled",12/19/2023 11:14:00
"S","3/7/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM:  Group (4) Committees scheduled to meet",,"Scheduled",12/19/2023 11:14:00
"S","4/11/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",4/1/2024 11:33:00
"S","4/15/2024","12:00 PM","Quorum","Senate Chambers",,,"Scheduled",4/11/2024 16:45:00
"S","4/8/2024","12:00 PM","Quorum","Senate Chambers",,,"Scheduled",4/1/2024 11:33:00
"S","5/12/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (1) Committees scheduled to meet",,"Scheduled",4/1/2025 16:40:00
"S","5/13/2024","11:00 AM","Session","Senate Chambers","10:00 AM: Group (3) Committees scheduled to meet
Voting Session:",,"Scheduled",5/9/2024 17:37:00
"S","5/16/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (4) Committees scheduled to meet",,"Scheduled",4/4/2024 16:35:00
"S","5/19/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (2) Committees scheduled to meet",,"Scheduled",4/1/2025 16:41:00
"S","5/20/2024","11:00 AM","Session","Senate Chambers","Voting Session:",,"Scheduled",5/16/2024 16:28:00
"S","5/22/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (3) Committees scheduled to meet",,"Scheduled",4/1/2025 16:41:00
"S","5/29/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (4) Committees scheduled to meet",,"Scheduled",4/1/2025 16:44:00
"S","5/6/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (1) Committees scheduled to meet",,"Scheduled",4/4/2024 16:35:00
"S","5/9/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (2) Committees scheduled to meet
",,"Scheduled",5/3/2024 11:01:00
"S","6/10/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (3) Committees scheduled to meet",,"Scheduled",4/4/2024 16:35:00
"S","6/12/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (3) Committees scheduled to meet",,"Scheduled",4/1/2025 16:48:00
"S","6/13/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (4) Committees scheduled to meet",,"Scheduled",4/4/2024 16:34:00
"S","6/17/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",4/4/2024 16:34:00
"S","6/19/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (4) Committees scheduled to meet",,"Scheduled",4/1/2025 16:48:00
"S","6/2/2025","11:00 AM","Session","Senate Chambers","Voting Session:",,"Scheduled",5/29/2025 17:08:00
"S","6/20/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",4/4/2024 16:34:00
"S","6/23/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Committees at the Call of the Senate President",,"Scheduled",4/1/2025 16:48:00
"S","6/24/2024","12:00 PM","Quorum","Senate Chambers","Committees at the Call of the Senate President",,"Scheduled",6/19/2024 10:52:00
"S","6/26/2024","12:00 PM","Quorum","Senate Chambers","Committees at the Call of the Senate President",,"Scheduled",6/25/2024 18:21:00
"S","6/26/2025","12:00 PM","Quorum","Senate Chambers",,,"Scheduled",6/25/2025 11:18:00
"S","6/28/2024","02:00 PM","Session","Senate Chambers","Voting Session:",,"Scheduled",6/27/2024 15:10:00
"S","6/3/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (1) Committees scheduled to meet",,"Scheduled",4/4/2024 16:35:00
"S","6/30/2025","11:00 AM","Session","Senate Chambers","Voting Session:",,"Scheduled",6/27/2025 9:32:00
"S","6/5/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (1) Committees scheduled to meet",,"Scheduled",4/1/2025 16:47:00
"S","6/6/2024","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (2) Committees scheduled to meet",,"Scheduled",4/4/2024 16:43:00
"S","6/9/2025","12:00 PM","Quorum","Senate Chambers","10:00 AM: Group (2) Committees scheduled to meet",,"Scheduled",4/1/2025 16:47:00
"S","9/12/2024","12:00 PM","Quorum","Senate Chambers",,,"Scheduled",8/27/2024 10:11:00
"S","9/19/2024","12:00 PM","Quorum","Senate Chambers",,,"Scheduled",9/12/2024 12:22:00
"S","9/26/2024","12:00 PM","Quorum","Senate Chambers","1:00 PM: Judiciary Committee scheduled to meet",,"Scheduled",8/27/2024 10:28:00
"S","9/30/2024","01:00 PM","Session","Senate Chambers","10:00 AM: Group (1) Committees scheduled to meet
Voting Session:",,"Scheduled",9/27/2024 11:28:00
"SBA","1/29/2024","12:00 AM","Meeting",,,,"Not Meeting",1/23/2024 15:44:00
"SBA","1/8/2026","12:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 1/6/26 – S3329, S3862/A4984 (1R), S3998, S4153/A4664 (1R), S4664, S4713 (1R), S4716 (1R), S4875, S5014, S5018, S5020/A6276 (1R), S5025, S5031 and A4434 (1R) added. S3282 and S4676 removed.",1/8/2026 0:00:00,"Scheduled",1/8/2026 13:43:00
"SBA","10/7/2024","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 10/4/24 - S2015 (1R) has been removed and S2580 has been added.",10/4/2024 0:00:00,"Scheduled",10/4/2024 13:06:00
"SBA","11/13/2025","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 11/10/25 - S3389, S4493/A5598 (1R), S4668, S4833 and S4835 added.",11/10/2025 0:00:00,"Scheduled",11/10/2025 17:09:00
"SBA","12/15/2025","12:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 12/12/25 - S1380, S1888, S2348, S4932, SXXXX, and A4175 (2R) added.
",12/15/2025 0:00:00,"Scheduled",12/15/2025 12:13:00
"SBA","12/8/2025","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",12/3/2025 11:03:00
"SBA","12/9/2024","02:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","Revised 12/6/24 - The time has been changed from 1:00pm to 2:00pm. S3493, S3496 and S3916 have been removed. S3921, S3922, S3936 and S3943 have been added.",12/6/2024 0:00:00,"Scheduled",12/6/2024 16:10:00
"SBA","2/3/2025","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 1/29/25 - S4027 has been added. S3819 (1R)/A4948 (1R) have been removed.",1/29/2025 0:00:00,"Scheduled",1/29/2025 16:07:00
"SBA","3/11/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 3/8/24 - S787 and S2552 (1R) have been added.",3/8/2024 0:00:00,"Scheduled",3/8/2024 17:01:00
"SBA","3/17/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","*Revised 3/13/25 - S2688/A2813, S3506 (1R)/A4653 (1R), and S3507/A4652 added.",3/13/2025 0:00:00,"Scheduled",3/13/2025 15:03:00
"SBA","4/11/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",4/9/2024 16:00:00
"SBA","5/19/2025","12:00 AM","Meeting",,,,"Not Meeting",5/12/2025 16:59:00
"SBA","5/9/2024","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton NJ",,,"Scheduled",5/6/2024 16:08:00
"SBA","6/24/2024","01:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/21/2024 14:57:00
"SBA","6/26/2024","04:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton NJ.","*Revised 6/26/24 - S1385 (1R), S1430 (1R), S1443 (1R)/A2294 (1R), S2024, S2025, S2949, S3439, S3512, S3513, S3515, S3516, and S3519 have been added.
**Revised 6/26/2024 S2311 and S3235 (2R) have been added.",6/26/2024 0:00:00,"Scheduled",6/26/2024 16:46:00
"SBA","6/26/2025","12:00 PM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ","S2026 (Sarlo) and S4655 (Sarlo) are pending intro and referral. *Revised 6/25/25 - S2019 (1R), S3486 (1R), S4122 (1R), S4475, S4590, and S4618 added. S3446 (1R) removed.
",6/25/2025 0:00:00,"Scheduled",6/26/2025 20:27:00
"SBA","6/6/2024","12:00 AM","Meeting",,,,"Not Meeting",5/30/2024 16:38:00
"SBA","6/9/2025","10:00 AM","Meeting","Committee Room 4, 1st Floor, State House Annex, Trenton, NJ",,,"Scheduled",6/6/2025 14:12:00
"SBAB","3/19/2024","10:00 AM","Hearing","New Jersey Institute of Technology, Campus Center Atrium, 150 Bleeker Street, Newark, New Jersey 07102","The Senate Budget and Appropriations Committee will hold a Public Hearing on the FY 2025 State Budget.",,"Scheduled",3/11/2025 10:19:00
"SBAB","3/26/2024","10:00 AM","Hearing",,"The hearing will be conducted remotely without the possibility of in-person attendance.",,"Scheduled",3/7/2025 11:50:00
"SBAB","3/26/2025","10:00 AM","Hearing","New Jersey Institute of Technology, Campus Center Atrium, 150 Bleeker Street, Newark, NJ 07102","The Senate Budget and Appropriations Committee will hold a Public Hearing on the FY 2026 State Budget.",,"Scheduled",3/11/2025 12:05:00
"SBAB","3/28/2024","11:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Budget Overview and Revenue Forecast (Office of Legislative Services)",,"Scheduled",3/11/2025 10:19:00
"SBAB","3/28/2024","11:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Budget Overview (State Treasurer)",,"Scheduled",3/11/2025 10:20:00
"SBAB","4/1/2025","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Budget Overview and Revenue Forecast (Office of Legislative Services)",,"Scheduled",3/17/2025 16:29:00
"SBAB","4/1/2025","11:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Budget Overview (State Treasurer)",,"Scheduled",3/17/2025 16:29:00
"SBAB","4/10/2025","10:00 AM","Hearing",,"The public may view the hearing through the State Legislature's homepage
https://www.njleg.state.nj.us/.",,"Scheduled",3/11/2025 12:07:00
"SBAB","4/11/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Transportation/New Jersey Transit/Motor Vehicle Commission",,"Scheduled",3/7/2024 17:03:00
"SBAB","4/16/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  The Judiciary",,"Scheduled",3/7/2024 17:05:00
"SBAB","4/16/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Education/Schools Development Authority",,"Scheduled",3/7/2024 17:05:00
"SBAB","4/18/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Community Affairs",,"Scheduled",3/7/2024 17:06:00
"SBAB","4/18/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Labor and Workforce Development",,"Scheduled",3/7/2024 17:05:00
"SBAB","4/2/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Military and Veterans' Affairs",,"Scheduled",3/7/2024 17:02:00
"SBAB","4/2/2024","02:30 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Banking and Insurance",,"Scheduled",3/7/2024 17:02:00
"SBAB","4/2/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Health",,"Scheduled",3/11/2025 10:20:00
"SBAB","4/22/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  The Judiciary",,"Scheduled",3/17/2025 16:31:00
"SBAB","4/22/2025","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Children and Families",,"Scheduled",3/17/2025 16:31:00
"SBAB","4/29/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget: Department of Environmental Protection",,"Scheduled",4/29/2025 10:37:00
"SBAB","4/29/2025","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Community Affairs",,"Scheduled",3/17/2025 16:31:00
"SBAB","4/3/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Health",,"Scheduled",3/17/2025 16:30:00
"SBAB","4/3/2025","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Law and Public Safety",,"Scheduled",3/17/2025 16:30:00
"SBAB","4/9/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey","Hearing on the FY 2025 Budget: Department of State",,"Canceled",4/8/2024 16:52:00
"SBAB","4/9/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of Corrections/State Parole Board",,"Scheduled",3/7/2024 17:03:00
"SBAB","5/1/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Banking and Insurance",,"Scheduled",3/17/2025 16:33:00
"SBAB","5/1/2025","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Higher Educational Services",,"Scheduled",3/17/2025 16:32:00
"SBAB","5/13/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget: Department of Corrections/State Parole Board",,"Scheduled",3/17/2025 16:35:00
"SBAB","5/13/2025","10:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2026 Budget:  Department of Education/Schools Development Authority",,"Scheduled",3/17/2025 16:35:00
"SBAB","5/14/2024","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Department of the Treasury and Interdepartmental Accounts/New Jersey Economic Development Authority/New Jersey Board of Public Utilities",,"Scheduled",3/12/2025 13:33:00
"SBAB","5/14/2024","10:30 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Revenue Update (Office of Legislative Services)",,"Scheduled",3/12/2025 13:32:00
"SBAB","5/14/2024","11:00 AM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey.","Hearing on the FY 2025 Budget:  Revenue Update (State Treasurer)",,"Scheduled",3/7/2024 17:07:00
"SBAB","5/15/2025","01:00 PM","Hearing","Committee Room 4, 1st Floor, State House Annex, Trenton, New Jersey","Hearing on the FY 2026 Budget:  New Jersey Economic Development Authority/New Jersey Board of Public Utilities",,"Canceled",5/29/2025 12:50:00
